product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,pageUrl,scrape_date,supplier
NAMIB 2 SEAT SOFA,NAMIB 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>





Namib desert is one of the oldest and largest deserts in the world and NAMIB 2 Seat Sofa pays tribute to it. This powerful fabric sofa is upholstered in satin cotton and has legs in high gloss black lacquered, embodying an invigorating strength. The NAMIB Mid-Century Modern 2 Seater will be the focal point in your modern home design.




<br><p></p>			",https://www.brabbu.com/resources/images/products/184/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/namib/2-seat-sofa/,20/04/2023,brabbu
NUKA 2 SEAT SOFA,NUKA 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



Nuka is a glacier in Alaska known for its sublime beauty. NUKA 2 Seat Sofa came to life inspired by this magnificent natural monument. Upholstered in velvet and legs in glossy gold leaf, this 2 seat sofa with a curved back will make any living room set or bedroom design look sleek and chic.



<br><p></p>			",https://www.brabbu.com/resources/images/products/185/gallery/1_540x505.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/nuka/2-seat-sofa/,20/04/2023,brabbu
OKA 2 SEAT SOFA,OKA 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



Taking inspiration from the interesting dialogues of the Bakaya people, whose word for “listen” is oka, our designers created OKA 2 Seat Sofa. This upholstered sofa in cotton velvet dazzles in its simplicity and will stand gracefully in a living room set. This brown 2 seat sofa will bring comfort to your modern contemporary home design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/186/gallery/oka-2-seat-sofa-1.jpg,https://www.brabbu.com/resources//images/products/186/gallery/previews/oka-2-seat-sofa-2.jpg,,,,,,,,,,,https://www.brabbu.com/product/upholstery/oka/2-seat-sofa/,20/04/2023,brabbu
TELLUS 2 SEAT SOFA,TELLUS 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



In Roman mythology, Tellus is the goddess of the Earth. TELLUS 2 Seat Sofa honours its deity aura. The twill fabric, nailhead trim and back legs in matte lacquered add subtle sophistication, making this beige 2 seat sofa an elegant product able to fit in any modern home decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/285/gallery/tellus-2-seat-sofa-2-HR.jpg,https://www.brabbu.com/resources//images/products/285/gallery/previews/tellus-2-seat-sofa-1-HR.jpg,,,,,,,,,,,https://www.brabbu.com/product/upholstery/tellus/2-seat-sofa/,20/04/2023,brabbu
ZULU 2 SEAT SOFA,ZULU 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



Zulu is the largest ethnic group in South Africa and the one who inspired the ZULU 2 Seat Sofa. Fully upholstered in cotton velvet, this button-tufted 2 seat sofa is full of personality, making it an unforgettable chair design whether the dining room decor it is placed in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/188/gallery/zulu-sofa-1-HR.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/zulu/2-seat-sofa/,20/04/2023,brabbu
ANDES 2 SEAT SOFA,ANDES 2 SEAT SOFA,upholstery,2 Seat Sofas,,https://www.brabbu.com/resources/images/products/286/gallery/andes-2-seat-sofa.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/andes/2-seat-sofa,20/04/2023,brabbu
DUKONO 2 SEAT SOFA,DUKONO 2 SEAT SOFA,upholstery,2 Seat Sofas,,https://www.brabbu.com/resources/images/products/174/gallery/2.jpg,https://www.brabbu.com/resources/images/products/174/gallery/3.jpg,https://www.brabbu.com/resources/images/products/174/gallery/2.jpg,https://www.brabbu.com/resources/images/products/174/gallery/6.jpg,https://www.brabbu.com/resources/images/products/174/gallery/4.jpg,https://www.brabbu.com/resources/images/products/174/gallery/5.jpg,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/dukono/2-seat-sofa,20/04/2023,brabbu
EARTH 2 SEAT SOFA,EARTH 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



The compelling rotation of the Earth around its axis inspired the creation of EARTH 2 Seat Sofa. Upholstered in cotton velvet, this 2 seat sofa with shelter-style arms has a unique hammered brass back with golden polished nailhead trim. It is this velvet 2 seat sofa that will make a statement in modern interior design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/175/gallery/earth-velvet-sofa-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/175/gallery/previews/earth-velvet-sofa-modern-design-2.jpg,,,,,,,,,,,https://www.brabbu.com/product/upholstery/earth/2-seat-sofa/,20/04/2023,brabbu
IBIS 2 SEAT SOFA,IBIS 2 SEAT SOFA,upholstery,2 Seat Sofas,,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/2.jpg,https://www.brabbu.com/resources/images/products/176/gallery/3.jpg,https://www.brabbu.com/resources/images/products/176/gallery/4.jpg,https://www.brabbu.com/resources/images/products/176/gallery/5.jpg,https://www.brabbu.com/resources/images/products/176/gallery/6.jpg,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/8.jpg,https://www.brabbu.com/resources/images/products/176/gallery/9.jpg,https://www.brabbu.com/resources/images/products/176/gallery/10.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/ibis/2-seat-sofa,20/04/2023,brabbu
INCA 2 SEAT SOFA,INCA 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p>





The Inca Empire was a remarkable civilisation known for its brilliantly weaved and coloured clothes. INCA 2 Seat Sofa took inspiration from this compelling culture. Upholstered in cotton velvet and with legs in ebony wood veneer with a glossy varnish, this mid-century modern 2 seat sofa will stand beautifully in a living room set.




<br></p>			",https://www.brabbu.com/resources/images/products/177/gallery/inca-2-seater-sofa-mid-century-modern-design-2.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-4.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,,,https://www.brabbu.com/product/upholstery/inca/2-seat-sofa/,20/04/2023,brabbu
KAROO 2 SEAT SOFA,KAROO 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



A semi-desert area in South Africa was the perfect environment to be the inspiration behind KAROO 2 Seat Sofa. With a unique sofa design and fully upholstered in satin, it is sure to impress, whether as a living room or bedroom sofa. This satin upholstered 2 seat sofa will bring an extra design touch to a modern contemporary design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/178/gallery/karoo-2-seater-sofa-contemporary-design-1.jpg,https://www.brabbu.com/resources//images/products/178/gallery/previews/karoo-2-seater-sofa-contemporary-design-2.jpg,,,,,,,,,,,https://www.brabbu.com/product/upholstery/karoo/2-seat-sofa/,20/04/2023,brabbu
MAASAI 2 SEAT SOFA,MAASAI 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p>











A mid-century modern furniture item that pays tribute to elderly people at MAASAI tribes which are highly respected. MAASAI 2 seater sofa has the aim to transmit confidence for the next day. The MAASAI 2 seater sofa is upholstered in satin with legs in gold glossy leaf, will give you strength when needed and you will find comfort in this mid-century modern furniture item as well.









<br></p>			",https://www.brabbu.com/resources/images/products/750/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/maasai/2-seat-sofa/,20/04/2023,brabbu
N20 2 SEAT SOFA,N20 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>





Symbol of knowledge and rebirth, Nº20 2 Seat Sofa was raised through a long journey of 24 prototypes. This fabric sofa, fully upholstered in twill, features a nailhead trim that adds subtle sophistication. Full of strength and determination, this twill 2 seat sofa is sure to make an impression in your modern home design.




<br><p></p>			",https://www.brabbu.com/resources/images/products/183/gallery/n20-2-seater-sofa-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/183/gallery/previews/n20-2-seater-sofa-modern-design-2.jpg,,,,,,,,,,,https://www.brabbu.com/product/upholstery/n20/2-seat-sofa/,20/04/2023,brabbu
NAJ 2 SEAT SOFA,NAJ 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



Guatemala was the stage of one of the most important discoveries in the twentieth century - the Naj Tunich. Inspired by it is NAJ 2 Seat Sofa, a small sofa fully upholstered in cotton velvet with nickeled nails. This fully upholstered black 2 seat sofa is sure to make a statement in a modern living room.



<br><p></p>			",https://www.brabbu.com/resources/images/products/182/gallery/naj-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-2.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,,,https://www.brabbu.com/product/upholstery/naj/2-seat-sofa/,20/04/2023,brabbu
SIKA 2 SEAT SOFA,SIKA 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



Sika is a deer specimen rooted in Japan whose strength and elegance inspired SIKA 2 Seat Sofa. The most distinctive features of this wing sofa are the button detailing on the inner back, the nailhead trim and the brass details of the arms. That is why SIKA High-back 2 Seat Sofa fits a strong living room set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/187/gallery/sika-2-seat-sofa-mid-century-furniture-1.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/sika/2-seat-sofa/,20/04/2023,brabbu
